date,y_spd,manu_ratio,bsi_inv_l,employ_l,durable_l,dubai_l
2023-02-01,-0.020000000000000018,-0.17329484132490247,4.499809670330265,4.135166556742356,4.6709579265260945,4.397899983830172
2023-03-01,-0.0129999999999999,-0.12556517609843887,4.477336814478207,4.138361447638875,4.625952725170619,4.360164387816747
2023-04-01,0.05600000000000005,-0.21927034292510506,4.499809670330265,4.136765278106052,4.605170185988092,4.42376820625352
2023-05-01,0.07200000000000006,-0.16980818964566424,4.505349850705881,4.139955073474153,4.616110126026426,4.314684186203576
2023-06-01,0.06300000000000017,-0.0998581775179348,4.483002552013883,4.138361447638875,4.6568134191399295,4.313881617942199
2023-07-01,0.04300000000000015,-0.17431265311760313,4.499809670330265,4.135166556742356,4.59511985013459,4.390118804571218
2023-08-01,0.133,-0.17534594305752904,4.4942386252808095,4.136765278106052,4.6520537718869415,4.4557416724961625
2023-09-01,0.10699999999999976,-0.12656941515875975,4.454347296253507,4.138361447638875,4.5736795188967205,4.535176814167556
2023-10-01,0.24100000000000055,-0.14211513631591455,4.477336814478207,4.138361447638875,4.638604962074329,4.4862740310442355
2023-11-01,0.11900000000000022,-0.11983254826636092,4.52720864451838,4.136765278106052,4.639571612705423,4.414493824811383
2023-12-01,0.06499999999999995,-0.06905642205733997,4.505349850705881,4.136765278106052,4.626931677769604,4.3511807545027805
2024-01-01,0.08700000000000019,-0.11587901984904647,4.499809670330265,4.139955073474153,4.616110126026426,4.376762804998783
2024-02-01,0.07799999999999985,-0.10168677871559151,4.52720864451838,4.141546163706395,4.589040804058207,4.416548827045609
2024-03-01,0.08000000000000007,-0.09831468882462424,4.537961436294641,4.139955073474153,4.572646994282532,4.4616461759020485
2024-04-01,0.1280000000000001,-0.08087111454397178,4.537961436294641,4.141546163706395,4.55597994179732,4.5094299137072555
2024-05-01,0.0950000000000002,-0.09423162496311654,4.553876891600541,4.138361447638875,4.5612182984589085,4.438761347654186
2024-06-01,0.07500000000000018,-0.06508661651988668,4.537961436294641,4.138361447638875,4.562262684976814,4.432125465974346
2024-07-01,0.08799999999999963,-0.12291915377815066,4.543294782270004,4.136765278106052,4.59511985013459,4.44500143383527
2024-08-01,0.07500000000000018,-0.08921915416507709,4.532599493153256,4.138361447638875,4.578826210648489,4.383151002335591
2024-09-01,0.14300000000000024,-0.06405202149285039,4.52720864451838,4.139955073474153,4.637637376125593,4.300816579248338
2024-10-01,0.1589999999999998,-0.10476332244807995,4.537961436294641,4.138361447638875,4.611152257665639,4.33165396900921
2024-11-01,0.1479999999999997,-0.12767075666279126,4.51085950651685,4.136765278106052,4.577798989191959,4.3052805704285655
2024-12-01,0.18100000000000005,-0.03453446308921393,4.499809670330265,4.131961425793407,4.554928969551344,4.30406509320417
2025-01-01,0.25,-0.09974395762009447,4.483002552013883,4.141546163706395,4.576770711466393,4.39197696552705
2025-02-01,0.21899999999999986,-0.06491382607723573,4.48863636973214,4.143134726391533,4.7059200890882344,4.334935027140031
2025-03-01,0.20500000000000007,-0.03122204826135988,4.499809670330265,4.143134726391533,4.612145799724517,4.290185431008302
2025-04-01,0.2629999999999999,-0.021380795024950494,4.499809670330265,4.144720769547168,4.596129441335942,4.226687749209813
2025-05-01,0.379,-0.041222715823954204,4.499809670330265,4.141546163706395,4.61015772749913,4.152770690690713
2025-06-01,0.40100000000000025,-0.025268594174884917,4.516338972281476,4.139955073474153,4.594109238628667,4.239310332472287
